Date,Day,Month,Year,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8
2014-02-20,20,2,2014,0.223,0.465,-1.205,-0.161,-1.186,-0.053,-0.675,3.391
2014-02-21,21,2,2014,0.371,0.348,-1.137,-0.007,-1.101,-0.079,-0.685,3.39
2014-02-22,22,2,2014,-0.399,0.014,-0.838,0.149,-1.012,-0.105,-0.696,3.388
2014-02-23,23,2,2014,0.058,-0.62,-0.366,0.3,-0.921,-0.131,-0.706,3.387
2014-02-24,24,2,2014,0.465,-0.868,0.176,0.442,-0.827,-0.157,-0.717,3.385
2014-02-25,25,2,2014,-0.476,-0.122,0.685,0.57,-0.731,-0.182,-0.727,3.384
2014-02-26,26,2,2014,0.458,1.072,1.088,0.679,-0.633,-0.208,-0.737,3.382
2014-02-27,27,2,2014,-0.043,1.295,1.319,0.764,-0.535,-0.233,-0.748,3.381
2014-02-28,28,2,2014,-0.346,0.567,1.332,0.82,-0.436,-0.258,-0.758,3.379
2014-03-01,1,3,2014,0.233,-0.528,1.162,0.844,-0.338,-0.282,-0.768,3.378
2014-03-02,2,3,2014,0.217,-1.364,0.859,0.839,-0.241,-0.307,-0.778,3.376
2014-03-03,3,3,2014,-0.158,-1.83,0.471,0.807,-0.145,-0.331,-0.788,3.375
2014-03-04,4,3,2014,0.132,-2.101,0.047,0.754,-0.052,-0.355,-0.798,3.374
2014-03-05,5,3,2014,-0.129,-2.113,-0.365,0.682,0.04,-0.379,-0.808,3.372
2014-03-06,6,3,2014,-0.022,-2.029,-0.724,0.596,0.129,-0.402,-0.818,3.371
2014-03-07,7,3,2014,0.164,-1.867,-1.007,0.499,0.215,-0.426,-0.827,3.369
2014-03-08,8,3,2014,0.11,-1.574,-1.211,0.395,0.298,-0.449,-0.837,3.368
2014-03-09,9,3,2014,-0.192,-0.981,-1.34,0.287,0.378,-0.472,-0.847,3.367
2014-03-10,10,3,2014,0.186,-0.033,-1.4,0.179,0.453,-0.494,-0.856,3.365
2014-03-11,11,3,2014,-0.167,0.882,-1.397,0.075,0.525,-0.516,-0.866,3.364
2014-03-12,12,3,2014,0.146,1.67,-1.337,-0.022,0.593,-0.539,-0.875,3.362
2014-03-13,13,3,2014,-0.132,2.393,-1.223,-0.111,0.656,-0.56,-0.884,3.361
2014-03-14,14,3,2014,-0.01,2.86,-1.058,-0.191,0.715,-0.582,-0.893,3.36
2014-03-15,15,3,2014,0.132,2.955,-0.846,-0.261,0.768,-0.603,-0.902,3.358
2014-03-16,16,3,2014,-0.139,2.616,-0.591,-0.322,0.816,-0.624,-0.911,3.357
2014-03-17,17,3,2014,0.145,1.687,-0.308,-0.372,0.858,-0.645,-0.92,3.356
2014-03-18,18,3,2014,-0.148,0.319,-0.014,-0.411,0.894,-0.666,-0.929,3.355
2014-03-19,19,3,2014,0.153,-0.844,0.276,-0.439,0.924,-0.686,-0.938,3.353
2014-03-20,20,3,2014,-0.169,-1.668,0.545,-0.454,0.947,-0.706,-0.947,3.352
2014-03-21,21,3,2014,0.195,-2.348,0.777,-0.457,0.963,-0.726,-0.955,3.351
2014-03-22,22,3,2014,0.059,-2.78,0.955,-0.446,0.973,-0.746,-0.964,3.349
2014-03-23,23,3,2014,-0.275,-2.851,1.063,-0.422,0.975,-0.765,-0.972,3.348
2014-03-24,24,3,2014,-0.1,-2.458,1.09,-0.385,0.971,-0.784,-0.98,3.347
2014-03-25,25,3,2014,0.206,-1.427,1.042,-0.335,0.96,-0.803,-0.989,3.346
2014-03-26,26,3,2014,0.029,0.146,0.93,-0.273,0.943,-0.822,-0.997,3.345
2014-03-27,27,3,2014,-0.39,1.709,0.767,-0.205,0.921,-0.841,-1.005,3.343
2014-03-28,28,3,2014,0.593,2.509,0.565,-0.131,0.893,-0.859,-1.013,3.342
2014-03-29,29,3,2014,-0.609,2.222,0.337,-0.054,0.862,-0.878,-1.021,3.341
2014-03-30,30,3,2014,-0.431,1.47,0.097,0.022,0.826,-0.896,-1.028,3.34
2014-03-31,31,3,2014,-0.242,0.61,-0.138,0.094,0.786,-0.913,-1.036,3.339
2014-04-01,1,4,2014,0.002,-0.217,-0.353,0.161,0.744,-0.931,-1.044,3.337
2014-04-02,2,4,2014,0.24,-0.861,-0.533,0.219,0.699,-0.948,-1.051,3.336
2014-04-03,3,4,2014,0.147,-1.214,-0.661,0.265,0.651,-0.966,-1.058,3.335
2014-04-04,4,4,2014,0.255,-1.419,-0.721,0.296,0.603,-0.983,-1.066,3.334
2014-04-05,5,4,2014,0.202,-1.527,-0.7,0.311,0.553,-0.999,-1.073,3.333
2014-04-06,6,4,2014,0.176,-1.535,-0.589,0.309,0.503,-1.016,-1.08,3.332
2014-04-07,7,4,2014,-0.174,-1.273,-0.407,0.291,0.452,-1.032,-1.087,3.331
2014-04-08,8,4,2014,-0.354,-0.909,-0.185,0.259,0.401,-1.048,-1.093,3.33
2014-04-09,9,4,2014,0.357,-0.638,0.05,0.215,0.351,-1.064,-1.1,3.328
2014-04-10,10,4,2014,-0.351,-0.22,0.268,0.161,0.301,-1.079,-1.107,3.327
2014-04-11,11,4,2014,0.333,0.46,0.44,0.098,0.252,-1.095,-1.113,3.326
2014-04-12,12,4,2014,0.292,0.744,0.536,0.028,0.204,-1.11,-1.119,3.325
2014-04-13,13,4,2014,-0.243,0.523,0.535,-0.047,0.157,-1.124,-1.126,3.324
2014-04-14,14,4,2014,0.184,0.125,0.449,-0.122,0.112,-1.139,-1.132,3.323
2014-04-15,15,4,2014,-0.128,-0.173,0.298,-0.196,0.069,-1.153,-1.138,3.322
2014-04-16,16,4,2014,0.087,-0.362,0.101,-0.264,0.028,-1.167,-1.144,3.321
2014-04-17,17,4,2014,-0.051,-0.286,-0.118,-0.324,-0.011,-1.181,-1.149,3.32
2014-04-18,18,4,2014,-0.04,-0.086,-0.325,-0.371,-0.047,-1.195,-1.155,3.319
2014-04-19,19,4,2014,0.064,0.139,-0.468,-0.404,-0.08,-1.208,-1.161,3.318
2014-04-20,20,4,2014,-0.016,0.202,-0.489,-0.418,-0.11,-1.221,-1.166,3.317
2014-04-21,21,4,2014,0.097,-0.008,-0.354,-0.412,-0.136,-1.233,-1.171,3.316
2014-04-22,22,4,2014,0.082,-0.213,-0.118,-0.385,-0.159,-1.246,-1.176,3.315
2014-04-23,23,4,2014,-0.209,-0.192,0.145,-0.342,-0.178,-1.258,-1.181,3.315
2014-04-24,24,4,2014,-0.064,0.109,0.374,-0.283,-0.194,-1.27,-1.186,3.314
2014-04-25,25,4,2014,0.246,0.32,0.509,-0.21,-0.206,-1.281,-1.191,3.313
2014-04-26,26,4,2014,-0.234,0.143,0.507,-0.125,-0.215,-1.292,-1.196,3.312
2014-04-27,27,4,2014,-0.074,-0.171,0.39,-0.031,-0.221,-1.303,-1.2,3.311
2014-04-28,28,4,2014,0.073,-0.406,0.197,0.069,-0.225,-1.314,-1.204,3.31
2014-04-29,29,4,2014,-0.032,-0.458,-0.031,0.171,-0.226,-1.324,-1.209,3.309
2014-04-30,30,4,2014,0.112,-0.462,-0.256,0.269,-0.225,-1.334,-1.213,3.308
2014-05-01,1,5,2014,0.061,-0.405,-0.441,0.36,-0.222,-1.344,-1.217,3.308
2014-05-02,2,5,2014,0.066,-0.366,-0.556,0.44,-0.217,-1.354,-1.221,3.307
2014-05-03,3,5,2014,0.026,-0.355,-0.584,0.504,-0.21,-1.363,-1.224,3.306
2014-05-04,4,5,2014,-0.057,-0.374,-0.524,0.551,-0.201,-1.371,-1.228,3.305
2014-05-05,5,5,2014,-0.183,-0.405,-0.394,0.581,-0.191,-1.38,-1.231,3.304
2014-05-06,6,5,2014,0.065,-0.445,-0.217,0.595,-0.18,-1.388,-1.234,3.304
2014-05-07,7,5,2014,0.276,-0.356,-0.015,0.594,-0.169,-1.395,-1.238,3.303
2014-05-08,8,5,2014,-0.061,-0.01,0.19,0.578,-0.156,-1.402,-1.241,3.302
2014-05-09,9,5,2014,-0.374,0.44,0.379,0.549,-0.143,-1.409,-1.243,3.301
2014-05-10,10,5,2014,-0.246,0.794,0.536,0.506,-0.13,-1.415,-1.246,3.301
2014-05-11,11,5,2014,0.441,0.851,0.643,0.45,-0.116,-1.42,-1.249,3.3
2014-05-12,12,5,2014,-0.233,0.442,0.688,0.383,-0.103,-1.425,-1.251,3.299
2014-05-13,13,5,2014,-0.453,-0.154,0.675,0.305,-0.089,-1.43,-1.253,3.299
2014-05-14,14,5,2014,-0.325,-0.64,0.611,0.219,-0.075,-1.434,-1.255,3.298
2014-05-15,15,5,2014,-0.074,-0.899,0.504,0.127,-0.062,-1.437,-1.257,3.297
2014-05-16,16,5,2014,0.197,-0.938,0.36,0.032,-0.049,-1.439,-1.259,3.297
2014-05-17,17,5,2014,0.308,-0.786,0.186,-0.065,-0.037,-1.441,-1.261,3.296
2014-05-18,18,5,2014,0.278,-0.477,-0.005,-0.162,-0.026,-1.442,-1.262,3.295
2014-05-19,19,5,2014,0.06,-0.08,-0.198,-0.256,-0.015,-1.442,-1.263,3.295
2014-05-20,20,5,2014,-0.058,0.3,-0.379,-0.344,-0.006,-1.442,-1.265,3.294
2014-05-21,21,5,2014,-0.083,0.551,-0.533,-0.425,0.003,-1.44,-1.266,3.294
2014-05-22,22,5,2014,-0.029,0.674,-0.647,-0.497,0.01,-1.438,-1.266,3.293
2014-05-23,23,5,2014,-0.086,0.753,-0.717,-0.557,0.016,-1.435,-1.267,3.292
2014-05-24,24,5,2014,-0.055,0.79,-0.746,-0.602,0.02,-1.431,-1.268,3.292
2014-05-25,25,5,2014,-0.029,0.78,-0.74,-0.632,0.023,-1.425,-1.268,3.291
2014-05-26,26,5,2014,-0.003,0.726,-0.705,-0.645,0.024,-1.419,-1.268,3.291
2014-05-27,27,5,2014,0.013,0.642,-0.646,-0.642,0.023,-1.412,-1.268,3.29
2014-05-28,28,5,2014,0.024,0.531,-0.567,-0.625,0.02,-1.405,-1.268,3.29
2014-05-29,29,5,2014,0.03,0.397,-0.474,-0.595,0.015,-1.396,-1.268,3.289
2014-05-30,30,5,2014,0.033,0.244,-0.369,-0.553,0.009,-1.386,-1.267,3.289
2014-05-31,31,5,2014,0.034,0.076,-0.256,-0.502,0.001,-1.375,-1.267,3.289
2014-06-01,1,6,2014,,,,,,,,
2014-06-02,2,6,2014,,,,,,,,
2014-06-03,3,6,2014,,,,,,,,
2014-06-04,4,6,2014,,,,,,,,
2014-06-05,5,6,2014,,,,,,,,
2014-06-06,6,6,2014,,,,,,,,
2014-06-07,7,6,2014,,,,,,,,
2014-06-08,8,6,2014,,,,,,,,
2014-06-09,9,6,2014,,,,,,,,
2014-06-10,10,6,2014,,,,,,,,
2014-06-11,11,6,2014,,,,,,,,
2014-06-12,12,6,2014,,,,,,,,
2014-06-13,13,6,2014,,,,,,,,
2014-06-14,14,6,2014,,,,,,,,
2014-06-15,15,6,2014,,,,,,,,
2014-06-16,16,6,2014,,,,,,,,
2014-06-17,17,6,2014,,,,,,,,
2014-06-18,18,6,2014,,,,,,,,
2014-06-19,19,6,2014,,,,,,,,
2014-06-20,20,6,2014,,,,,,,,
2014-06-21,21,6,2014,,,,,,,,
2014-06-22,22,6,2014,,,,,,,,
2014-06-23,23,6,2014,,,,,,,,
2014-06-24,24,6,2014,,,,,,,,
2014-06-25,25,6,2014,,,,,,,,
2014-06-26,26,6,2014,,,,,,,,
2014-06-27,27,6,2014,,,,,,,,
2014-06-28,28,6,2014,,,,,,,,
2014-06-29,29,6,2014,,,,,,,,
2014-06-30,30,6,2014,,,,,,,,
